week,country_name,city_name,orders,billings,subtotal,delivery_fees,service_fees,other_fees,promotions
2021-11-03,Middle-earth,Hobbiton,116163,409916256.75000006,333628582.5599997,63204779.82000001,16096549.559999999,147966.0,-40888269.24000001
2021-11-03,Middle-earth,other,41023,144546082.59000006,117625582.6199999,23936279.64,4157066.550000001,36036.0,-13574220.659999998
2021-11-10,Middle-earth,other,19680,65560201.98000001,52569554.309999965,12097599.150000004,1472201.6400000001,21840.0,-6737713.709999998
2021-11-10,Middle-earth,other,16263,52499950.230000064,41197818.480000034,10239585.719999995,1571379.810000002,0.0,-5150371.589999999
2021-11-10,Middle-earth,Khazad-dum,362644,1217295531.2699995,992989716.8099991,182428802.01000005,50286013.050000034,895440.0,-125907911.21999992
2021-11-10,Middle-earth,Lake Town,81631,295702164.0300001,243568978.37999982,43798454.7000001,10436907.389999991,90636.0,-28345532.66999997
2021-11-10,Middle-earth,Pelargir,68989,261233929.31999987,215207442.4499998,39483138.240000024,8477239.68,85722.0,-26384944.949999988
2021-11-10,Middle-earth,Goblin Town,58747,219496706.52,179525755.50000006,33953785.32,7647360.629999991,72618.0,-28084334.459999982
2021-11-10,Middle-earth,Archet,45651,157325054.24999997,127305575.67000009,25133480.190000005,6082524.629999997,56784.0,-15922378.290000003
2021-11-10,Middle-earth,Minas Morgul,116065,382718356.0199998,307572165.81000036,64530230.30999992,13691777.189999998,181272.0,-34543708.290000014
2021-11-10,Middle-earth,other,17617,62154729.00000003,50014479.06000004,10892951.160000002,1789733.4000000013,0.0,-8045296.349999991
2021-11-10,Middle-earth,Rivendell,123447,437322740.39999974,358922111.7300001,64043359.380000025,17346190.680000003,253344.0,-59609558.190000065
2021-11-10,Middle-earth,other,39400,144997788.3900001,117560453.01000011,21973188.510000005,6465292.470000003,93366.0,-17423321.37
2021-11-10,Middle-earth,Osgiliath,1656789,5870285699.459998,4843410900.510016,725347827.7500031,333656696.1,4725084.0,-536151159.17999953
2021-11-10,Middle-earth,Minas Tirith,303333,1053290254.379999,857742164.3699999,159519488.30999994,43433707.59000004,644826.0,-114427753.4400001
2021-11-10,Middle-earth,Lonely Mountain,117892,399753176.5500004,321824313.71999985,69893500.94999997,11441189.760000005,103740.0,-38248400.19000001
2021-11-10,Middle-earth,Gondolin,97899,340623768.03000027,278270510.6999999,56276897.040000014,8812191.569999997,89544.0,-47150591.67000001
2021-11-10,Middle-earth,other,37725,130341960.84000006,106017559.82999998,20999359.290000025,4338357.660000002,48594.0,-11056516.379999992
2021-11-10,Middle-earth,Dale,80880,285686263.59000003,231743833.23000017,47187902.58,9090678.870000005,91182.0,-30956796.779999997
2021-11-10,Middle-earth,other,38170,133410830.27999993,108910742.85000001,20391306.390000004,5072899.65,49140.0,-13042031.72999999
2021-11-10,Middle-earth,Fornost,63642,222789872.76000014,180612363.75000006,36910965.00000002,7030503.47999999,70434.0,-23974843.62
2021-11-10,Middle-earth,Edoras,92575,333721219.64999986,273062607.0900003,51345313.110000044,11732245.980000017,112476.0,-32872476.0
2021-11-10,Middle-earth,Hobbiton,113244,401687821.08000016,328418953.58999985,60422767.86000007,15749451.899999999,123396.0,-41581970.42999998
2021-11-10,Middle-earth,other,41535,141749882.82,115705374.32999998,22975262.309999987,4180080.4499999993,42042.0,-13358976.540000008
2021-11-17,Middle-earth,other,18580,60322841.670000024,48396481.76999999,11056699.289999994,1394743.3499999996,18564.0,-5288646.089999997
2021-11-17,Middle-earth,other,15432,51217699.259999976,40471310.88000001,9750036.659999998,1503577.5299999998,0.0,-4896541.649999999
2021-11-17,Middle-earth,Khazad-dum,350427,1173400415.4599988,954709138.1099987,178140056.63999966,48599702.96999998,906360.0,-101335325.91000001
2021-11-17,Middle-earth,Lake Town,81672,290421527.7599997,238923886.10999995,43075299.540000014,10402766.010000005,91728.0,-22648126.410000004
2021-11-17,Middle-earth,Pelargir,77532,259777774.6200001,213648181.1099998,39079163.759999976,8886390.239999998,92820.0,-21766126.20000003
2021-11-17,Middle-earth,Goblin Town,61800,228588870.51000014,186804547.02000004,35251671.00000001,8201599.77,79716.0,-26386432.79999999
2021-11-17,Middle-earth,Archet,44106,155893775.30999988,126062224.46999994,24882352.95000001,6122663.820000001,50778.0,-13397062.770000005
2021-11-17,Middle-earth,Minas Morgul,110140,378388649.72999954,304463435.63999987,62773931.21999998,14134372.979999991,174174.0,-30943709.159999993
2021-11-17,Middle-earth,other,17565,61299062.37000003,49191135.63000002,10914550.919999998,1736749.5600000012,0.0,-6787339.649999999
2021-11-17,Middle-earth,Rivendell,126462,429932709.5699996,352227867.80999935,63384337.379999965,17254782.089999996,218400.0,-50562046.07999996
2021-11-17,Middle-earth,other,42624,146794401.38999996,118996555.85999997,22417283.070000034,6504945.720000003,80808.0,-15247617.839999996
2021-11-17,Middle-earth,Osgiliath,1622803,5783759700.810008,4769511023.5500145,711211117.8900028,332372261.1300001,4699422.0,-432995089.7999998
2021-11-17,Middle-earth,Minas Tirith,304713,1039728534.3899996,844959220.5599997,159200760.8099998,43034423.249999985,646464.0,-97772211.81000002
2021-11-17,Middle-earth,Lonely Mountain,127135,412702606.68000036,336687274.55999994,68143863.05999996,11209486.470000003,114660.0,-36594862.39499999
2021-11-17,Middle-earth,Gondolin,93114,322397051.34000015,262930419.57000008,53688769.68000004,8378244.420000007,86814.0,-38275216.98000002
2021-11-17,Middle-earth,other,37258,124758321.87000003,101337357.03000005,20102248.530000012,4256386.680000004,62790.0,-8745522.239999996
2021-11-17,Middle-earth,Dale,81546,286860349.2300001,232751975.8200002,47366766.72000005,9348096.030000007,96096.0,-26548521.08999999
2021-11-17,Middle-earth,other,38599,133250481.00000003,108872547.42000008,19823190.660000004,5415465.51,55692.0,-11182609.619999997
2021-11-17,Middle-earth,Fornost,62433,219601647.71999988,177776502.54,36393518.070000015,7147200.059999997,73710.0,-19910954.700000003
2021-11-17,Middle-earth,Edoras,96637,333446510.6700001,272379408.21000016,51447300.450000055,11985682.799999995,119028.0,-27427665.720000003
2021-11-17,Middle-earth,Hobbiton,110406,399800978.8500002,326348644.4399996,60329786.79000004,15911832.300000012,132132.0,-33787707.135000005
2021-11-17,Middle-earth,other,35802,126918524.46000008,103841217.48000003,20154407.90999999,3886092.2099999986,39312.0,-10473475.740000002
2021-11-24,Middle-earth,other,18921,61532215.28999994,49453963.65000002,11243188.32000001,1369900.3499999999,19110.0,-6174664.860000007
2021-11-24,Middle-earth,other,15136,49852117.76999989,39389155.25999997,9465172.079999996,1465521.3299999987,0.0,-5344406.340000002
2021-11-24,Middle-earth,Khazad-dum,393040,1302345539.0400012,1062682587.3299986,193741567.10999995,54646483.71000006,944034.0,-132061574.19
2021-11-24,Middle-earth,Lake Town,89350,315798332.85000014,261073700.16000012,45961507.41000003,10877010.689999992,113568.0,-30841855.59
2021-11-24,Middle-earth,Pelargir,78880,275136781.9200001,227453043.09000003,40081371.33000001,9479045.940000001,106470.0,-27494018.369999986
2021-11-24,Middle-earth,Goblin Town,66324,238445016.81000012,195664011.2700002,36252666.449999996,8254537.199999999,69888.0,-31513588.470000003
2021-11-24,Middle-earth,Archet,47398,166864154.73000008,135572496.14999986,26463304.139999975,6085661.400000002,60060.0,-17416062.30000001
2021-11-24,Middle-earth,Minas Morgul,122475,421507716.6299997,339931587.44999963,69124457.22000006,15747953.129999993,168714.0,-39453807.12000001
2021-11-24,Middle-earth,other,18936,64083094.53,51576058.17000002,11343715.110000003,1726108.02,0.0,-7720240.710000005
2021-11-24,Middle-earth,Rivendell,139714,472729254.27000034,387885230.46,68889461.55,19147889.669999976,233688.0,-61018290.06
2021-11-24,Middle-earth,other,46924,162066501.87000012,131719262.21999998,24430824.60000001,7142256.030000005,82446.0,-19140887.220000017
2021-11-24,Middle-earth,Osgiliath,1785420,6067185802.859999,5020228435.950014,729904705.5300037,347251290.75000006,4915638.0,-538391162.3999991
2021-11-24,Middle-earth,Minas Tirith,330169,1147015762.6199996,934801653.2399988,172876990.64999986,47405893.08,657384.0,-120493218.29999986
2021-11-24,Middle-earth,Lonely Mountain,140451,438913126.46999985,359835839.99999994,70683429.18,11848699.590000013,114114.0,-42061500.389999986
2021-11-24,Middle-earth,Gondolin,103177,370334287.0499998,302932762.8600001,60605145.51000002,9710618.190000003,95004.0,-51048259.080000006
2021-11-24,Middle-earth,other,40012,144093552.32999992,117264406.34999995,22866788.489999976,5045949.090000004,52416.0,-12113938.2
2021-11-24,Middle-earth,Dale,88602,312182876.46,254053139.3399999,51202484.97000001,9723929.670000007,107562.0,-33067793.849999983
2021-11-24,Middle-earth,other,43413,149279321.1,122317139.49000007,21983401.44,5956229.370000003,68250.0,-14467307.400000012
2021-11-24,Middle-earth,Fornost,67746,240095438.30999997,195172728.65999994,38763242.70000002,7984654.859999993,78078.0,-25911841.40999999
2021-11-24,Middle-earth,Edoras,102156,353876031.59999985,290662938.9300003,53564085.11999998,12137233.290000007,108654.0,-33908732.12999999
2021-11-24,Middle-earth,Hobbiton,117621,426663054.0900002,349077305.84999985,63779117.220000036,16784012.699999988,137046.0,-42759585.95999996
2021-11-24,Middle-earth,other,41496,147721498.4700001,121040886.32999991,23536501.170000013,4268576.129999999,43680.0,-14082489.330000006
2021-11-30,Middle-earth,other,17310,56420858.129999936,45106250.279999994,10471856.850000001,1345742.5800000012,20748.0,-4657808.6099999985
2021-11-30,Middle-earth,other,15115,47652338.369999945,37406918.64000002,9237056.009999998,1474849.7399999998,0.0,-4120672.9199999967
2021-11-30,Middle-earth,Khazad-dum,379123,1232064932.2800004,1001888304.6899978,188047701.6600002,50687418.600000024,945672.0,-104197122.12000005
2021-11-30,Middle-earth,Lake Town,86667,308234886.96000046,253229916.03000003,46543158.48000004,10675613.13,91728.0,-23896642.77000001
2021-11-30,Middle-earth,Pelargir,76095,265727402.85000035,218381056.5299999,40037410.13999997,9190201.020000003,104832.0,-20961570.63
2021-11-30,Middle-earth,Goblin Town,65251,233350028.7300001,190258646.76000008,36548461.95000006,8322298.530000001,63336.0,-22616313.71999999
2021-11-30,Middle-earth,Archet,45469,154869337.35000002,125258676.27000006,25214992.53000003,5602306.71,61152.0,-12736260.809999973
2021-11-30,Middle-earth,Minas Morgul,112542,377797713.9300001,303725128.98,62948067.0,14173534.829999998,166530.0,-29906251.82999999
2021-11-30,Middle-earth,other,17383,58687634.45999998,47020982.19000001,10500016.799999997,1698237.4499999997,0.0,-5713245.719999997
2021-11-30,Middle-earth,Rivendell,127374,443021558.0699997,362357259.8100001,65696682.87000004,18007134.600000016,250614.0,-48489137.96999997
2021-11-30,Middle-earth,other,44745,155627403.74999994,126052797.77999997,23605455.510000013,7067716.109999995,84630.0,-18749050.320000008
2021-11-30,Middle-earth,Osgiliath,1761534,6021304191.630004,4969605177.810011,735851813.9700029,346698618.6300001,4721808.0,-440755674.4499993
2021-11-30,Middle-earth,Minas Tirith,328156,1079987595.9599996,876852587.5200001,166675427.09999993,44268066.57,709800.0,-95588050.73999996
2021-11-30,Middle-earth,Lonely Mountain,138490,423011220.44999975,344199715.8599999,70958883.45000003,11352923.400000006,108654.0,-33212431.979999986
2021-11-30,Middle-earth,Gondolin,100015,338999996.7900001,275586052.56,57603524.160000056,8634575.040000001,106470.0,-38889286.79999997
2021-11-30,Middle-earth,other,38791,132584674.95000014,107694716.22000001,21364734.299999982,4538851.590000002,64428.0,-8762038.739999995
2021-11-30,Middle-earth,Dale,83094,303995772.98999965,246171733.07999995,50819534.220000036,9479881.319999995,101010.0,-28867473.179999992
2021-11-30,Middle-earth,other,41268,146516831.36999992,119785536.78000002,21965205.989999972,5747348.880000003,72072.0,-10966986.029999996
2021-11-30,Middle-earth,Fornost,66229,218681514.87000015,176872569.50999987,36421467.810000025,7145624.850000005,67704.0,-18813309.06000001
2021-11-30,Middle-earth,Edoras,101788,356759086.3199998,291360735.12000036,55642728.96000003,12425002.58999999,129948.0,-27969978.855000004
2021-11-30,Middle-earth,Hobbiton,113877,417880084.4399999,340421024.57999986,64111210.80000003,16376128.859999994,135954.0,-34016542.56000005
2021-11-30,Middle-earth,other,41067,139726352.21999997,114085334.99999991,22827312.69000004,3924454.1699999995,41496.0,-10738416.780000005
2021-12-07,Middle-earth,other,18466,62363090.79000001,50377566.33000001,10815427.349999994,1684628.3999999992,24570.0,-7599268.949999996
2021-12-07,Middle-earth,other,16582,52253483.1,41410089.62999995,9629242.349999996,1698352.11,0.0,-6917071.980000002
2021-12-07,Middle-earth,Khazad-dum,348573,1202852469.0000005,978735903.5999986,182398056.75000006,50126687.51999996,932568.0,-134054902.79999991
2021-12-07,Middle-earth,Lake Town,91542,329366825.9699999,270966930.78,48670224.33000005,12049772.280000003,111384.0,-35072047.92000004
2021-12-07,Middle-earth,Pelargir,82438,292425901.95000017,240590966.07000014,43003959.18000007,10866259.950000007,106470.0,-31207451.730000004
2021-12-07,Middle-earth,Goblin Town,68388,237793316.6699999,193159626.66000012,37745348.550000034,8716960.979999997,90090.0,-25375289.939999994
2021-12-07,Middle-earth,Archet,50860,176155783.4399999,142991156.49000004,27820171.470000006,6693790.74,62790.0,-19501023.360000003
2021-12-07,Middle-earth,Minas Morgul,115227,397082079.0300002,320944232.6999998,64106468.78999997,15139356.959999997,194922.0,-45077085.68999998
2021-12-07,Middle-earth,other,17562,59173350.6000001,47626709.12999994,10353232.889999995,1715802.2699999989,0.0,-8215577.370000006
2021-12-07,Middle-earth,Rivendell,130788,438983434.8900006,359677565.52000004,64370732.79000004,17913547.46999999,275184.0,-60038506.71000005
2021-12-07,Middle-earth,other,47772,168217036.25999996,136769396.39999998,24614755.619999997,7976544.029999998,90636.0,-24476620.349999994
2021-12-07,Middle-earth,Osgiliath,1689996,5953749735.57,4917566332.770009,719491237.9200026,346712770.9500003,4939116.0,-632780516.5499997
2021-12-07,Middle-earth,Minas Tirith,324549,1062558006.5099996,863927596.3499991,161980992.80999994,44293903.28999998,738192.0,-125934689.79000004
2021-12-07,Middle-earth,Lonely Mountain,125256,421806433.22999996,342381754.2600002,70936262.67000005,11981762.520000003,117936.0,-43104709.83
2021-12-07,Middle-earth,Gondolin,101899,345194156.5800004,281943313.46999997,56774300.30999999,9293206.64999999,108654.0,-49249371.99000001
2021-12-07,Middle-earth,other,39525,130871848.38000004,106170393.41999999,21204327.69000002,4519400.340000004,56784.0,-11770889.129999999
2021-12-07,Middle-earth,Dale,93375,324560232.3600001,263702548.2,52652169.570000045,10797444.839999998,110292.0,-39438385.349999994
2021-12-07,Middle-earth,other,41802,147138485.12999982,120537487.98000008,21458493.420000006,6110479.83,66612.0,-14773182.059999997
2021-12-07,Middle-earth,Fornost,67224,227432791.95000005,184709020.86000022,36725739.960000016,7752375.540000003,81354.0,-27540616.74
2021-12-07,Middle-earth,Edoras,109242,363351348.3600001,297078526.29,55417539.45000002,13524076.020000009,135954.0,-40124202.300000034
2021-12-07,Middle-earth,Hobbiton,124015,436997523.6900004,356727098.9099999,65677763.97000006,17677700.03999999,159978.0,-56531843.54999998
2021-12-07,Middle-earth,other,43680,144181551.15000013,117890247.92999993,23139570.090000026,4281953.129999998,43134.0,-14958303.359999985
2021-12-14,Middle-earth,other,18273,61313692.44000002,49663690.439999975,10431695.820000013,1721617.1700000004,18018.0,-7324731.960000002
2021-12-14,Middle-earth,other,15957,52486068.180000074,41544277.31999998,9666195.629999997,1759383.99,0.0,-6671844.270000002
2021-12-14,Middle-earth,Khazad-dum,350895,1224809957.2799993,997893479.3099997,182197620.14999986,53100566.60999999,927108.0,-121268459.13000003
2021-12-14,Middle-earth,Lake Town,92886,339515153.2500001,280092381.66000015,49127354.64000003,12644360.819999997,100464.0,-36504820.16999999
2021-12-14,Middle-earth,Pelargir,86328,297662921.00999993,245201127.98999974,43317595.23,11207681.939999998,111930.0,-30200559.479999993
2021-12-14,Middle-earth,Goblin Town,73261,251881978.53000012,205332399.09000015,39126679.409999944,9320730.510000002,91182.0,-26656437.990000032
2021-12-14,Middle-earth,Archet,51708,186190258.80000007,151599900.26999995,28633454.850000028,7348791.45,60606.0,-22971855.26999998
2021-12-14,Middle-earth,Minas Morgul,113761,395448103.0500004,319771995.27000004,63178943.100000024,15547322.700000001,202020.0,-40049310.21000001
2021-12-14,Middle-earth,other,16932,59139424.89000002,47675207.58000001,10134720.959999992,1842755.4600000004,0.0,-7915121.760000001
2021-12-14,Middle-earth,Rivendell,147882,507215430.54000014,419523792.8700001,69165762.12,21779699.76,249522.0,-80894625.63000003
2021-12-14,Middle-earth,other,48166,171770275.95000005,139886846.19000003,24655743.839999985,8372060.9700000025,98280.0,-25482224.04
2021-12-14,Middle-earth,Osgiliath,1680292,5887772337.720002,4862011362.390011,710858598.4500024,344812890.24000025,4893798.0,-460328829.8699996
2021-12-14,Middle-earth,Minas Tirith,327924,1128704691.6600003,920751517.1399994,167571161.93999985,48412370.36999996,721812.0,-127787245.95
2021-12-14,Middle-earth,Lonely Mountain,137169,435253717.08000004,354072512.43000007,71917872.38999997,12761005.530000012,157794.0,-37625949.27000004
2021-12-14,Middle-earth,Gondolin,102784,358734224.94000006,293539943.9700001,58338751.37999999,9717200.219999993,128856.0,-47904249.12
2021-12-14,Middle-earth,other,38040,129946454.82000005,105575971.40999986,20696883.47999999,4666784.850000003,59514.0,-11059115.339999989
2021-12-14,Middle-earth,Dale,96595,327869609.3400001,266611600.70999995,52502562.839999944,11312478.449999992,125580.0,-37489826.010000005
2021-12-14,Middle-earth,other,44806,150834552.95999998,123583641.09000002,21829440.35999999,6380509.590000003,88998.0,-14421669.990000004
2021-12-14,Middle-earth,Fornost,67582,236071148.04,192369925.01999992,37126252.80000001,8335672.800000004,96642.0,-28767181.170000035
2021-12-14,Middle-earth,Edoras,103846,369187274.8199998,302469970.52999985,55221590.970000036,14113603.140000002,130494.0,-35465525.54999998
2021-12-14,Middle-earth,Hobbiton,125713,445242066.35999995,364331533.0199998,65386972.56000006,18585801.77999999,162162.0,-44493056.78999998
2021-12-14,Middle-earth,other,41637,141455760.80999997,115814312.24999982,22596043.46999999,4154358.3900000057,46956.0,-13741457.729999999
2021-12-21,Middle-earth,other,19783,68102552.70000003,55440976.50000001,11175858.330000002,2007128.7599999995,31668.0,-9735523.980000002
2021-12-21,Middle-earth,other,17674,57534886.50000001,45669337.34999998,10380459.180000003,2008889.6100000013,0.0,-8361747.029999998
2021-12-21,Middle-earth,Khazad-dum,404413,1351287057.119999,1104421863.089999,196407428.48999986,59457819.32999997,1021020.0,-169129129.2599999
2021-12-21,Middle-earth,Lake Town,107268,376134057.3899997,311904730.4099998,52387629.840000026,14326212.809999999,132678.0,-46719808.58999998
2021-12-21,Middle-earth,Pelargir,91963,314762942.1299999,260925897.9599999,44024102.84999999,11888740.499999996,121758.0,-39047026.20000002
2021-12-21,Middle-earth,Goblin Town,76338,283503942.54000026,231925694.9099999,42799157.30999999,10821719.999999993,121758.0,-36096573.24000004
2021-12-21,Middle-earth,Archet,56280,196504990.49999997,160193315.1000001,29908719.749999993,7822045.140000007,78624.0,-26789615.58000001
2021-12-21,Middle-earth,Minas Morgul,127951,432884685.8700003,350932892.31000006,67681856.97000003,17505786.47999998,244608.0,-53735813.04000002
2021-12-21,Middle-earth,other,18003,64302283.500000045,52180163.49000003,10704291.780000009,1956869.4599999993,0.0,-10123623.509999989
2021-12-21,Middle-earth,Rivendell,153922,556494035.37,458580335.84999996,77667383.42999995,23849277.270000014,341796.0,-87538847.76000011
2021-12-21,Middle-earth,other,55075,190385780.1300001,155112675.89999992,27163407.17999998,9352079.099999996,122304.0,-29606863.64999999
2021-12-21,Middle-earth,Osgiliath,1792905,6361581440.760006,5277544244.700011,738111424.0500029,376728168.18000007,5152056.0,-649115859.2099984
2021-12-21,Middle-earth,Minas Tirith,356974,1240628142.3899987,1014640538.729999,180257007.83999985,54271608.3,837564.0,-159810405.3000001
2021-12-21,Middle-earth,Lonely Mountain,140406,480396221.7600001,391387951.50000036,78036394.80000001,14738377.289999984,187824.0,-54209069.460000046
2021-12-21,Middle-earth,Gondolin,122856,437819990.7899999,360120352.4099998,68675527.82999997,12375409.410000006,149604.0,-74268476.09999992
2021-12-21,Middle-earth,other,41953,144395307.41999996,117690805.05000009,22480619.07,5298154.679999996,60060.0,-15172095.12000001
2021-12-21,Middle-earth,Dale,105954,375311609.3999997,306502153.2300003,59068286.54999998,12614068.73999999,144144.0,-49750963.07999998
2021-12-21,Middle-earth,other,46642,167966446.82999998,138304551.8399999,23437306.620000016,7263689.16,89544.0,-18964916.880000006
2021-12-21,Middle-earth,Fornost,80802,269216329.20000005,219952957.77000025,41485582.31999994,9734765.039999995,106470.0,-37303631.82
2021-12-21,Middle-earth,Edoras,115879,406333513.9499999,334243629.7199999,59028436.74,15825905.55000001,162162.0,-48434876.48999997
2021-12-21,Middle-earth,Hobbiton,139699,497633059.55999947,408981155.3099997,70469184.24000004,21448381.499999985,191646.0,-62854766.52000004
2021-12-21,Middle-earth,other,44490,157173845.01000002,129205988.72999997,24317286.63000003,4840658.550000002,55146.0,-18969306.71999999
2021-12-28,Middle-earth,other,20857,69279922.53,56661158.18999998,11827310.040000003,2029465.62,27846.0,-10488007.53
2021-12-28,Middle-earth,other,20154,65827419.84000002,52292786.91000002,12456220.140000002,2433109.7699999996,0.0,-10123721.790000007
2021-12-28,Middle-earth,Khazad-dum,438456,1479150393.6300008,1209911001.3899999,224658030.8700004,66420471.39000002,1166529.0,-186593848.3500001
2021-12-28,Middle-earth,Lake Town,123351,420547362.68999964,348842949.0,61540842.090000026,16717092.210000006,135954.0,-53620901.87999992
2021-12-28,Middle-earth,Pelargir,96459,339758172.39000016,281900515.26000017,50179742.34000006,13146850.079999998,134316.0,-43075179.420000024
2021-12-28,Middle-earth,Goblin Town,92881,321765209.21999997,263782875.71999988,50936124.33,12460547.189999998,114114.0,-42031175.55000004
2021-12-28,Middle-earth,Archet,59587,210633079.02000016,171536937.39,34063228.28999999,8391656.910000004,87360.0,-29052616.32
2021-12-28,Middle-earth,Minas Morgul,131554,464270559.48000026,376884870.1799996,75939566.43000014,19017649.56,262626.0,-57750288.95999996
2021-12-28,Middle-earth,other,19153,65696128.67999999,53265783.480000004,11656373.819999998,2054054.7299999993,0.0,-10496429.579999996
2021-12-28,Middle-earth,Rivendell,189297,607493765.9700004,500480741.67,87942508.28999996,26979517.110000003,395850.0,-96687391.71000005
2021-12-28,Middle-earth,other,61542,207496784.0400001,169055200.86,31124743.649999976,10262883.540000005,128856.0,-29209028.93999999
2021-12-28,Middle-earth,Osgiliath,1850589,6446256534.899996,5371296212.100012,758521785.8399982,382577231.40000015,5291286.0,-691227326.7899988
2021-12-28,Middle-earth,Minas Tirith,404194,1341531336.599999,1096841534.8799982,206158093.0500003,58863946.04999993,886977.0,-167807634.54000002
2021-12-28,Middle-earth,Lonely Mountain,157755,510886581.6600003,416311614.8100003,88384386.09000002,15867426.12000002,213759.0,-58808166.68999998
2021-12-28,Middle-earth,Gondolin,135580,477201930.66000015,392379479.3100002,79265891.25000004,13892317.530000012,196287.0,-79119893.57999997
2021-12-28,Middle-earth,other,45798,156764901.93,127962607.5000001,25769010.540000007,5863332.929999999,76440.0,-16371714.449999986
2021-12-28,Middle-earth,Dale,121095,426281989.7699998,348335007.9299998,70644469.35000001,14830198.110000022,169260.0,-56824603.28999999
2021-12-28,Middle-earth,other,53704,177793925.40000004,146832703.2900001,25941112.47,7694693.370000004,94731.0,-21020175.540000003
2021-12-28,Middle-earth,Fornost,83884,297407207.3700003,243483076.19999993,47467924.13999994,11413690.469999995,110838.0,-42326294.01000002
2021-12-28,Middle-earth,Edoras,126259,446797543.9200002,368507957.9999998,67993175.25000009,17521306.529999975,181272.0,-54714971.22000002
2021-12-28,Middle-earth,Hobbiton,145489,546846155.3100001,450305110.7100005,81104958.48000011,23917974.99,181272.0,-71132806.28999993
2021-12-28,Middle-earth,other,48481,167721934.38,138124268.1,27324348.869999975,5356956.149999999,64974.0,-20750129.39999999
2022-01-05,Middle-earth,other,21841,72838796.93999998,59479604.730000034,11782355.130000003,2208933.0900000026,30576.0,-9901289.580000006
2022-01-05,Middle-earth,other,18271,63401307.06,50287809.38999997,11325830.88,2434979.820000001,0.0,-8575208.459999997
2022-01-05,Middle-earth,Khazad-dum,426918,1427691026.580001,1166126726.3099988,207888320.64000008,64297445.939999945,1150968.0,-167104730.51999995
2022-01-05,Middle-earth,Lake Town,115704,418580381.3100001,346430322.4199999,58206395.520000055,17080608.09,144690.0,-49445557.98000001
2022-01-05,Middle-earth,Pelargir,97569,336292800.4800001,278387545.8,47236791.44561248,13212634.889999999,133224.0,-39040651.64999999
2022-01-05,Middle-earth,Goblin Town,88297,326271369.06,267035971.02000028,49084119.62999999,12804625.469999993,136500.0,-40374868.16999999
2022-01-05,Middle-earth,Archet,62250,214584917.82000023,174761651.60999998,32546844.329999965,8977351.110000005,95004.0,-27258012.599999994
2022-01-05,Middle-earth,Minas Morgul,127926,469709661.33000004,381800816.6699999,72201781.46999998,19576152.95999999,250341.0,-53937382.58999998
2022-01-05,Middle-earth,other,18799,65597141.610000014,52963586.13,10941414.120000005,2325850.8000000026,0.0,-9404587.92000001
2022-01-05,Middle-earth,Rivendell,174744,585846061.7100002,481042628.4299999,82600141.25999998,26423672.729999986,377013.0,-85092710.42999998
2022-01-05,Middle-earth,other,61804,210851585.48999983,171139959.89999992,30635762.430000007,10610235.08999999,137592.0,-27636753.689999986
2022-01-05,Middle-earth,Osgiliath,1904929,6743796859.800003,5586308792.610014,790642247.8500041,403427868.4799999,5552274.0,-670331131.4699994
2022-01-05,Middle-earth,Minas Tirith,400770,1321885918.0800002,1079323422.4499998,193506069.12000003,59239722.359999985,849576.0,-161984986.79999998
2022-01-05,Middle-earth,Lonely Mountain,147487,511922728.59,417536683.2000006,81898356.54000014,16954921.619999997,265356.0,-56792465.729999915
2022-01-05,Middle-earth,Gondolin,135928,463168141.7999999,379825372.2899997,73156667.21999995,14168918.400000004,211302.0,-69873350.82000007
2022-01-05,Middle-earth,other,43165,152942459.6699999,124763588.03999998,23535065.18999999,5921083.349999992,66066.0,-14915431.44000002
2022-01-05,Middle-earth,Dale,120352,428179214.18999994,349419568.6799999,66929782.92000009,15495209.73,167076.0,-52709980.04999996
2022-01-05,Middle-earth,other,50001,177127240.29000005,146148240.41999996,24468083.640000015,7777704.479999997,79170.0,-19027073.519999985
2022-01-05,Middle-earth,Fornost,87526,298738011.39000005,244572796.6499998,44594211.48000004,11949799.679999994,123396.0,-39458300.699999966
2022-01-05,Middle-earth,Edoras,128935,460914775.2299999,378935010.0900002,66569802.38999996,18934766.76,209118.0,-51479347.92000005
2022-01-05,Middle-earth,Hobbiton,164629,558834600.8700002,459319996.5899999,78761624.76000004,24924192.929999977,212940.0,-66634710.870000064
2022-01-05,Middle-earth,other,49492,167918240.49000007,138100784.64000002,25568655.84,5704785.449999998,57876.0,-19062457.050000016
2022-01-12,Middle-earth,other,20536,70255452.53999998,57034308.23999993,11684430.029999986,2094128.4000000013,25116.0,-6691199.9700000025
2022-01-12,Middle-earth,other,18610,60920425.01999997,48220489.590000026,10954845.719999997,2290751.189999999,0.0,-5932259.970000004
2022-01-12,Middle-earth,Khazad-dum,400128,1323272940.9899995,1077042676.7099986,197844830.82000005,57284146.920000024,1102647.0,-108022067.79000004
2022-01-12,Middle-earth,Lake Town,114451,389978253.2099997,320582936.3100002,57372123.90000001,14720637.750000006,152334.0,-33522027.63
2022-01-12,Middle-earth,Pelargir,94015,325782887.4300003,268128252.2099999,47918906.49000005,11958090.690000009,138411.0,-25776616.32
2022-01-12,Middle-earth,Goblin Town,87324,310177724.21999997,252605038.13999996,48441818.88000002,11450348.909999993,113568.0,-27579909.630000006
